L_1260nm_X,L_1260nm_Y,L_1080nm_X,L_1080nm_Y,L_900nm_X,L_900nm_Y,L_720nm_X,L_720nm_Y,L_540nm_X,L_540nm_Y,L_360nm_X,L_360nm_Y,L_180nm_X,L_180nm_Y
8.24806012024048,242.626463538027,8.29043286573146,219.03220703777,8.34449699398798,195.136004447496,8.40457715430862,171.476529547006,8.4657755511022,147.460252236098,8.46136673346693,113.559044898429,8.13485771543086,40.0526040600208
8.28902605210421,242.83279382073,8.3317875751503,219.210914233766,8.38634869739479,195.283258613419,8.4470501002004,171.61022897877,8.50903607214429,147.570760999265,8.50545891783567,113.657230874417,8.17950501002004,40.1145604184272
8.32999198396794,243.039155196546,8.37314228456914,219.385390374165,8.4282004008016,195.429558833766,8.48952304609219,171.741516752866,8.55229659318637,147.680458531164,8.54955110220441,113.754186896015,8.22415230460922,40.1760897750465
8.37095791583166,243.245238060482,8.41449699398798,219.556120217804,8.47005210420842,195.574814391272,8.53199599198397,171.870126183596,8.59555711422846,147.789256875678,8.59364328657315,113.849721924473,8.2687995991984,40.2372023091817
8.41192384769539,243.450732807547,8.45585170340681,219.723599986189,8.51190380761523,195.718934568671,8.57446893787575,171.995830258698,8.63881763527054,147.897068076688,8.63773547094188,113.943644921037,8.31344689378757,40.2979070020984
8.45288977955912,243.655329832747,8.49720641282565,219.888325900826,8.55375551102204,195.861828648699,8.61694188376754,172.118731103173,8.68207815631263,148.003831869402,8.68182765531062,114.035764846957,8.35809418837675,40.3582124726796
8.49385571142285,243.858719198997,8.53856112224449,220.050794183221,8.59560721442886,196.003416953204,8.65941482965932,172.239093695159,8.72533867735471,148.109608223397,8.72591983967936,114.12589066348,8.40274148296593,40.4181273397303
8.53482164328657,244.060562926797,8.57991583166333,220.211501054881,8.63745891783567,196.143722114077,8.7018877755511,172.357184173221,8.76859919839679,148.214489733037,8.7700120240481,114.21383160903,8.44738877755511,40.4776602220553
8.5757875751503,244.26047412193,8.62127054108216,220.37094273731,8.67931062124249,196.282822204293,8.74436072144289,172.473268675924,8.81185971943888,148.318568993302,8.81410420841683,114.299503112137,8.49203607214429,40.5368197384597
8.61675350701403,244.458060974127,8.662625250501,220.529615452015,8.7211623246493,196.420795844199,8.78683366733467,172.587613341833,8.85512024048096,148.421938599169,8.85819639278557,114.383086632894,8.53668336673347,40.5956145077483
8.65771943887776,244.652931673118,8.70397995991984,220.68799299317,8.76301402805611,196.557721654139,8.82930661322645,172.700484309514,8.89838076152305,148.524691145618,8.90228857715431,114.464804618731,8.58133066132265,40.6540531487261
8.69868537074148,244.844694408634,8.74533466933868,220.846146751043,8.80486573146293,196.69367825446,8.87177955911824,172.812147717531,8.94164128256513,148.626919227626,8.94638076152305,114.54487951708,8.62597795591182,40.7121442801981
8.73965130260521,245.032957370407,8.78668937875752,221.003800160017,8.84671743486974,196.828744265507,8.91425250501002,172.922869704449,8.98490180360722,148.728715440173,8.99047294589178,114.623533775371,8.670625250501,40.769896520969
8.78061723446894,245.217328748167,8.82804408817635,221.160665188944,8.88856913827655,196.962998307627,8.95672545090181,173.032915398513,9.0281623246493,148.830172378237,9.03456513026052,114.700989841034,8.71527254509018,40.8273182306347
8.82158316633267,245.397416731645,8.86939879759519,221.316453806677,8.93042084168337,197.096519001164,8.99919839679359,173.142471513926,9.07142284569138,148.93138115641,9.07865731462926,114.777470161501,8.75991983967936,40.8844110923216
8.86254909819639,245.572829510572,8.91075350701403,221.470877982069,8.97227254509018,197.229384588961,9.04167134268537,173.251591708816,9.11468336673347,149.032327327959,9.122749498998,114.853197184202,8.80456713426854,40.9411696897303
8.90351503006012,245.74328516373,8.95210821643287,221.623649683972,9.01412424849699,197.361611552545,9.08414428857716,173.360316735348,9.15794388777555,149.1328223986,9.16684168336673,114.928393356568,8.84921442885772,40.9975882626607
8.94448096192385,245.909211536266,8.9934629258517,221.774480881239,9.05597595190381,197.493086620661,9.12661723446894,173.468687345686,9.20120440881763,149.232661613465,9.21093386773547,115.003281122543,8.89386172344689,41.0536610509126
8.98544689378758,246.071318526397,9.03481763527054,221.923083542722,9.09782765531062,197.623680148392,9.16909018036072,173.576744291994,9.24446492985972,149.331640217683,9.25502605210421,115.078035946062,8.93850901803607,41.1093822942859
9.0264128256513,246.230316749792,9.07617234468938,222.069169637275,9.13967935871743,197.753262490823,9.21156312625251,173.684528326438,9.2877254509018,149.429553456386,9.29911823647295,115.15266849446,8.98315631262525,41.1647462325804
9.06737875751503,246.386916822117,9.11752705410822,222.212496177494,9.18153106212425,197.881704003037,9.25403607214429,173.79208020118,9.33098597194389,149.526196574706,9.34321042084168,115.227153320655,9.02780360721443,41.2197471055961
9.10834468937876,246.541829359041,9.15888176352705,222.353167852851,9.22338276553106,198.008875040119,9.29650901803607,173.899440668385,9.37424649298597,149.621364817772,9.38730260521042,115.301464977567,9.07245090180361,41.2743791531328
9.14931062124248,246.69576497623,9.20023647294589,222.491451158125,9.26523446893788,198.134645957153,9.33898196392786,174.006650480218,9.41750701402806,149.714853430715,9.43139478957916,115.375578018113,9.11709819639279,41.3286366149903
